name,type,lat,lon
OULOUMA [2ème C],school,14.1565167,-11.5759167
PAPARAH,school,14.4053216,-11.4150475
Sabil salam Fatola,school,14.35825,-11.3121667
SABILL IHOUDA DOUGOUBA,school,14.4023833,-11.4373333
SABILOU AL FALLAH TAKOUTALA,school,14.4529,-11.2553
SABOUCIRE [1er C],school,14.3180833,-11.2772
SABOUCIRE [2ème C],school,14.3180833,-11.2772
SABOUCIRE NDI,school,14.1986167,-11.05485
SAMBAGA (Logo),school,14.2808558,-11.3089447
SAME OUOLOF,school,14.4855667,-11.5693833
École primaire de Sangafara,school,14.0873757,-11.6725282
SEGUE,school,14.4990167,-11.3985667
SEKORA,school,14.49435,-11.0185
SOULEYMANE GUEYE [2ème C].,school,14.4855667,-11.5693833
SOUTOUCOULE [1er C].,school,14.4498333,-11.4149667
SOUTOUCOULE [2ème C],school,14.4498333,-11.4149667
TAFACIRGA [1er C].,school,14.4846167,-11.12
TAFACIRGA [2ème C].,school,14.4846167,-11.12
WAHIGOULOU,school,14.4624667,-11.2909333
École de Yiribabougou,school,14.2011897,-11.6607787
DIAKON [1er C],school,14.4733833,-10.2496
DIAKON [2ème C],school,14.4733833,-10.2496
DIAKON MEDERSA [1er C],school,14.4733833,-10.2496
DIAKON MEDERSA [2ème C],school,14.4733833,-10.2496
DIALLAN MEDERSA [1er C],school,14.2066833,-10.1616833
DIALLAN MEDERSA [2ème C],school,14.2066833,-10.1616833
Diallan [2ème C],school,14.2066833,-10.1616833
DIANGOUNTE,school,14.2986667,-10.0285333
DOUALE MEDERSA,school,14.4617333,-10.3249333
GANGONTERY,school,14.05975,-10.9276833
GUESSEBINE,school,14.3153279,-9.3274233
KABIDA,school,14.4996,-10.14515
KARANTERE MEDERSA,school,14.3253667,-10.0681167
ECU HEREMAKONO,school,14.294472,-5.885342
SIRAWOMA,school,14.279479,-5.747476
MIETAHOU SAADATIL ABADIATI B10,school,14.48247,-5.943646
SORONGOLE,school,14.1016971,-9.5978626
SELINKEGNY NOUROUL HOUDA [1er C],school,14.0911333,-10.7835167
EF TOMONA,school,14.05276,-5.0615
ISSA KALAPO [1er C],school,14.13865,-5.01883
KERA,school,14.22222,-4.99896
SOUMANA THIENTA [2ème C],school,14.137954,-5.0147711
SOFARA [2ème C] I,school,14.0099219,-4.2311127
BAMANDIOUGOU,school,14.2829186,-7.4518848
NADANI,school,14.02,-6.141
SOLIBOUGOU,school,14.0690929,-6.1455309
MAKANA NIAMANA,school,14.3535465,-7.3167981
MONIMPE-MARKALA,school,14.1432301,-5.5223638
COLLEGE G' A.T.T. [1er C],school,14.2250079,-5.9792357
MAHOUL OUMYA KIBAN M6,school,14.3287447,-6.0302461
MED KOLONI Km 26 [2ème C],school,14.2537561,-5.9916223
MARABOUGOU,school,14.0957667,-7.93015
MARENA DIARISSO,school,14.3636852,-7.8552247
N'GAY,school,14.3214297,-7.8557558
N'TOMODO,school,14.469316,-7.8615923
DJEBOUGOU,school,14.2785734,-7.6310832
GALLO,school,14.3114519,-7.6008494
GRINDINGUE,school,14.3124068,-7.65952
KANIKA,school,14.0131642,-7.59404
KEGNEBOUGOU,school,14.0082778,-7.7101944
MADINA KAGORO,school,14.377917,-7.6690096
DJEMENE,school,14.3252667,-7.90565
SELINKEGNY [1er C],school,14.0911333,-10.7835167
SELINKEGNY NOUROUL HOUDA [2ème C],school,14.0911333,-10.7835167
DIBOUGOU COURA,school,14.2564,-8.3205
DOUBALA,school,14.175,-8.2517667
IFP Industrie,school,14.4361851,-11.4529734
KOYAN COURA,school,14.2695526,-5.9347348
TIECOURA DIARRA (SARANGO B4),school,14.4086844,-5.9219444
WEREKELA [1er C],school,14.3279332,-5.9467789
ALMANY KOURESSY [1er C] B,school,14.3512531,-4.9516287
École Mamba,school,14.079426,-4.9826238
École Orthobila,school,14.0054929,-7.2524518
École Salle-Bougoula,school,14.1764618,-7.15034
SIGUIMA,school,14.1652393,-7.2259999
École Sikoro,school,14.0164368,-7.01666
École Siribila,school,14.2731744,-6.86396
KEMBE [1er C],school,14.4995833,-10.4640333
KEMBE [2ème C],school,14.4995833,-10.4640333
KEMBE MEDERSA,school,14.4995833,-10.4640333
KEROUANE,school,14.24675,-9.9353
KOMBONTE [1er C],school,14.2623,-10.1135667
KOMBONTE MEDERSA [1er C],school,14.2622075,-10.1132643
KOURI,school,14.40655,-10.2545167
MADINA MEDERSA,school,14.1925,-10.1485333
MEDERSA KOURI,school,14.40655,-10.2545167
MEDERSA KOUROUNIFING,school,14.4974167,-10.54845
MODINCANOU [1er C],school,14.3133,-10.0139667
MODINCANOU MEDERSA [1er C],school,14.3133,-10.0139667
SAMAN,school,14.20095,-10.4340333
SAWANE,school,14.2510833,-10.0294167
SELINKEGNY [2ème C],school,14.0911333,-10.7835167
SITAKOUROU,school,14.4111333,-10.1896333
Somantéré,school,14.5,-10.48
TIGANA,school,14.2636,-10.7599833
TIGANA [2ème C],school,14.2636,-10.7599833
TINTOKAN (SIDIBELA),school,14.30505,-10.8004333
TINTOKAN (DIALLAN),school,14.3256,-10.0649833
TRENTIMOU,school,14.47665,-10.1914333
TRENTIMOU MEDERSA,school,14.47665,-10.1914333
Boron [1er Cycle],school,14.010767,-7.5140836
Boron [2ème Cycle],school,14.0105358,-7.5140509
BOUABOUGOU,school,14.3769193,-8.1415666
DAMPHA [1er C],school,14.150214,-7.50151
DAMPHA [2ème C],school,14.1501787,-7.50137
DANGUERE,school,14.3486005,-7.3965026
DIARRABOUGOU A,school,14.0200513,-8.2838365
DJEDJE,school,14.102098,-7.57903
DJIGUE,school,14.4206446,-7.9403312
DOUABOUGOU,school,14.4563663,-7.4147577
École fondamentale de DJIGUE,school,14.4206446,-7.9403312
École Fanimbougou,school,14.0537397,-7.02681
GOUNGUEDE,school,14.4235897,-7.4993707
KAMISSARA,school,14.1988529,-7.56501
MARIBOUGOU - BONZI,school,14.1675385,-7.34934
MATENE KOME,school,14.4428962,-7.5347383
MED. KOIRA,school,14.44425,-7.5333833
MORIBOUGOU KOUMA,school,14.3616038,-7.2686148
MOURDIAH [1er C] B,school,14.4706303,-7.469625
MOURDIAH [1er C] A,school,14.470861,-7.4700058
MOURDIAH [2ème C] A,school,14.4706196,-7.4699576
MOURDIAH [2ème C] B,school,14.4708234,-7.4695391
NAOULENA,school,14.4872546,-7.1373744
N'GABANIKORO,school,14.0859,-8.2195667
N'GOLOBALA,school,14.3882275,-8.1627078
N'TEGUEDO,school,14.436121,-8.1007595
OUARO,school,14.1464046,-7.7413
OUOLOKORO,school,14.4494837,-7.5674343
SABILOU NADJAH [2ème C],school,14.4773046,-7.4662735
SABILOU NADJAHI [1er C],school,14.4775826,-7.4662346
SAGABALA,school,14.0862833,-8.1012
SAGABALA [2ème C],school,14.0862833,-8.1012
École Sebete,school,14.0354064,-7.14656
SEKHELO (NIAMANA),school,14.4744176,-7.7013142
SIRAKEME,school,14.0379694,-7.58321
SOBOUGOU,school,14.005345,-7.42619
TAKOUTALA,school,14.1005329,-7.67116
TALLAN,school,14.2432272,-7.7202506
TICOURA,school,14.3051,-7.7886667
TOLLA,school,14.3101001,-7.5408805
TOUMBOULA,school,14.3369758,-7.795449
ALMAMY KOUREISSI [2ème C],school,14.3478201,-4.9563015
École Barke Daga,school,14.1503939,-4.9858327
BORGHO,school,14.4660304,-4.6242031
École Diaba,school,14.0084164,-4.2021068
DIAFARABE,school,14.1415125,-5.0107008
DIAKOURI,school,14.36298,-5.07814
École Djongue Bambara,school,14.1044744,-4.1571225
DJONGUE OURO,school,14.1014103,-4.1393753
EDC -A-,school,14.0148338,-4.2290488
EDC -B-,school,14.0144038,-4.2284888
GAGNA [2ème C],school,14.0100984,-4.5113112
KIGNEY,school,14.45566,-4.84553
École Kodaga,school,14.1915637,-5.0173409
KONA MALI,school,14.4807256,-4.9301703
KOUAKOUROU [1er C],school,14.2198555,-4.491711
KOUAKOUROU [2ème C],school,14.2200041,-4.4915322
KOUBI,school,14.391321,-4.8676714
École Kouli,school,14.1332669,-5.1039571
École Kouna,school,14.2432757,-4.1439101
KOUROU,school,14.48,-4.964
LAWROU,school,14.2857749,-4.873776
MAYATAKE,school,14.3484097,-4.8986504
MOUSSAWAL,school,14.40334,-3.59887
N' GOSSIRI,school,14.3127445,-4.617781
NENEBOUGOU,school,14.4363281,-5.4094329
N'GOUREMA,school,14.4146119,-4.5448995
NIA-OURO,school,14.0099759,-4.1239873
OURO MODI [2ème C],school,14.2800139,-4.5999918
OURO-MODI,school,14.2800139,-4.5999918
École Penga,school,14.4273115,-4.8766764
PORA,school,14.2,-4.526
École Samaye,school,14.0109096,-4.7298113
École Sene-Bambara,school,14.1950563,-5.1740633
École Sene-Marka,school,14.2017942,-5.1372212
SINDE-KORBO,school,14.4986128,-4.8225137
SOFARA [2ème C] II,school,14.0098439,-4.2310188
SOFARA -C-,school,14.010039,-4.2311019
SONGHODE,school,14.2953065,-4.7260314
SOUMANA THIENTA [1er C],school,14.1381881,-5.0143473
SOYE,school,14.4943201,-3.0909438
TADA MOUNOU ISLAMI SOFARA,school,14.0099141,-4.2308927
TAHIROU CISSE B,school,14.45648,-4.91382
TELLEYE,school,14.4701732,-5.2013236
TENENKOU,school,14.46035,-4.91617
THIAL,school,14.5,-5.025
École Tjilembeya,school,14.15086,-4.98953
YONGHA,school,14.14,-4.591
BAHAMABOUGOU,school,14.4428333,-9.3963
FATAO,school,14.32655,-9.5321333
FATAO,school,14.32655,-9.5321333
ITTIHADIYA NOUMOUKOLO,school,14.33915,-9.80725
KARY,school,14.3226833,-9.6028833
LAMBIDOU 'B',school,14.3164,-9.5466667
LEKOURAGA,school,14.4198833,-10.0941167
SAGABARA-MORIBA,school,14.3087724,-9.0352898
SANGHA MADINA,school,14.3454667,-9.9791833
SANSANKIDE,school,14.4248667,-9.9610833
TINKARE,school,14.4899167,-9.1795
TINKARE MEDERSA,school,14.4899167,-9.1795
TINKARE MEDERSA [2ème C],school,14.4899167,-9.1795
AHALIYA [1er C] (FOABOUGOU),school,14.3001541,-6.0113776
AHALIYA [2ème C] (FOABOUGOU),school,14.2999643,-6.0128422
APPUI AU SAHEL,school,14.2785397,-5.9606255
B10,school,14.482658,-5.9405592
BABA TRAORE [2ème C]YCLE,school,14.0396006,-6.0638074
BABA TRAORE B,school,14.0396006,-6.0638074
BAGADADJI Km36,school,14.3359982,-6.0024146
BALLA DIARRA (MEDINA Km39),school,14.3477185,-5.9899033
BAMADA,school,14.2893903,-5.852703
BANISSIRAÎLA B2,school,14.3816338,-5.9632862
BEKAYE WERE,school,14.2843927,-6.0864834
BENGO,school,14.2056122,-5.4589288
École Bôh,school,14.0982288,-6.1177483
BOKY-WERE [1er C],school,14.009257,-5.6004974
BOKY-WERE [2ème C],school,14.009963,-5.6006797
BOLIBALA B6 [1er C],school,14.4277819,-5.927787
BOLIBANA B6 [2ème C],school,14.4282806,-5.9277333
BOUGOUNI [1er C],school,14.416083,-6.0022225
BOUGOUNI [2ème C]YCLE,school,14.4160622,-6.0022212
BOUYAGUI WERE,school,14.4830477,-6.0363472
COLLEGE G' A.T.T. [2ème C],school,14.2247671,-5.9793365
DARSALAM,school,14.461944,-5.988055
DIAKY WERE [2ème C]YCLE,school,14.4401807,-6.0029689
DIAKY-WERE [1er C],school,14.440354,-6.0035011
École Dongaly,school,14.1142042,-6.1104558
ECOM KEROUANE M 5,school,14.3049332,-6.0321608
ECOM de FLANGANI,school,14.3526596,-5.3645127
ECU TIEMABA,school,14.220266,-5.907807
EL FALAHI WARCHAD [1er C],school,14.0411395,-6.0693623
EL FALAHI WARCHAD [2ème C],school,14.0411395,-6.0693623
ELHADJ SOULEYMANE CISSOUMA (TISSANA N9),school,14.359759,-5.9131
FASSOUM,school,14.4795397,-5.9897253
FING,school,14.0663379,-5.484599
FOABOUGOU [1er C],school,14.2993289,-6.0117693
HAYATOUL [2ème C],school,14.0441825,-6.0615998
HEREMAKONO,school,14.4166661,-5.9774713
ITHADIATOU [1er C],school,14.2520795,-5.983731
ITHADIATOU [2ème C],school,14.2520795,-5.983731
KALA NAMPALA,school,14.1469261,-5.8625603
École Kama,school,14.0669818,-5.2562346
KANABOUGOU [1er C]YCLE,school,14.1288363,-6.0287039
KANABOUGOU [2ème C],school,14.1299374,-6.0295487
KANASSOKO,school,14.4447943,-5.9188697
École Kati-Coura,school,14.2590778,-6.0668375
KOKORO,school,14.3547965,-5.4898185
École Kolodougou Coro,school,14.1410664,-5.9791412
KOLONI Km26,school,14.2497756,-5.9937078
KOMARA,school,14.1199022,-5.1424771
KONOKASSI,school,14.3673867,-6.0710563
KOUE BAMANAN,school,14.2672427,-5.9095339
KOULEBOUGOU,school,14.0763539,-5.5393264
KOUYAN PEGUENA,school,14.2455236,-5.9806232
École Laminibougou,school,14.0860649,-6.0498368
MARKABOUGOU,school,14.0387008,-5.8545359
MEDARSA KM-26,school,14.2537561,-5.9916223
MEDERSA ABOUBACAR SIDIKI,school,14.0402078,-6.0634321
MEDERSA ABOUBACAR SIDIKI [2ème C],school,14.0453084,-6.0686336
MEDERSA AHALIA KANASSAKO,school,14.448088,-5.916471
MEDERSA BOUTA WERE,school,14.3159655,-6.0259698
MEDERSA BOUTA-WERE,school,14.3159706,-6.0258143
MEDERSA communautaire ND11,school,14.4730221,-5.9414104
MEDERSA DIARRAKA WERE,school,14.2116376,-6.1027393
MEDERSA ITHADIATOU B1,school,14.3712042,-5.9671541
Medersa Km39 [1er C],school,14.351909,-5.9887236
Medersa Km 39 [2ème C],school,14.3522176,-5.9887335
MEDERSA N5 TIGABOUGOU,school,14.309667,-5.9559396
MEDERSA SABIL EL FALAH [2ème C](MOLODO),school,14.2368251,-6.0185404
MEDERSA TENEGUE N10,school,14.342326,-5.9439639
MEDERSA TOUARA,school,14.0055782,-5.2101589
MEDERSAS FABA CORO,school,14.4390642,-6.0467047
MEDINA COURA B3,school,14.3952294,-5.9387102
MERDERSA SABIL EL FALAH(MOLODO) [1er C],school,14.2430231,-6.0184429
MGR LECLERC I,school,14.2515255,-5.9893234
MGR LECLERC II,school,14.2509227,-5.9898104
MOLODO [1er C] A,school,14.2377845,-6.0159873
MOLODO [1er C] B,school,14.2377845,-6.0159873
MOLODO [2ème C] A,school,14.2502682,-6.0639889
MOLODO [2ème C] B,school,14.2505158,-6.063793
MOLODO BAMANA,school,14.2456352,-6.0530765
MONIMPE,school,14.1432301,-5.5223638
MONIMPE [2ème C],school,14.1432301,-5.5223638
MOURDIAH Km17,school,14.1841089,-6.0236248
École Moussa Were,school,14.1522955,-5.9945119
MOUSSA WERE RACHIDI,school,14.1593515,-5.9984894
NANABOUGOU,school,14.1754991,-5.6452549
ND 11,school,14.4682384,-5.9374979
N'DEBOUGOU [1er C] A,school,14.3707721,-5.9804057
N'DEBOUGOU [1er C] B,school,14.3705955,-5.9804325
N'DEBOUGOU [2ème C]A,school,14.370611,-5.980218
N'DEBOUGOU [2ème C] B,school,14.37045,-5.9803467
N'DJEDOUGOU,school,14.3604611,-5.9831119
N'DJELLA,school,14.3174403,-5.8868038
N'GALAMADIAN,school,14.1452267,-6.0099155
École Niafassi Bamanan,school,14.1955225,-6.0495592
École Niaminani,school,14.2285544,-6.038414
NIEGUE Km23,school,14.229358,-5.9903238
NIOBOUGOU B1,school,14.3713611,-5.9673758
NIONO I B,school,14.25,-5.982
NIONO IV B,school,14.25,-5.982
NIONO [2ème C] A,school,14.25,-5.982
NIONO [2ème C] B,school,14.25,-5.982
NIONO I A,school,14.25,-5.982
NIONO II A,school,14.25,-5.982
NIONO II B,school,14.25,-5.982
NIONO III,school,14.25,-5.982
NIONO IV A,school,14.25,-5.982
NIONO [2ème C] C,school,14.25,-5.982
NIONO [2ème C] D,school,14.25,-5.982
École Nono,school,14.2475459,-5.406545
QUINZAMBOUGOU M2,school,14.2700459,-6.0360741
RINGANDE,school,14.4390857,-5.9777501
SAADATI ABADIATI ND5,school,14.4043055,-5.9351945
SAAdou Siwaza Sokourani,school,14.220182,-6.0510314
SAADOUZI WAZA(HEREMAKONO),school,14.414648,-5.9824265
SABIL EL ANWAR ESSAKAFIYA [2ème C],school,14.2520795,-5.983731
SABIL EL HIDAYATE [1er C],school,14.2573775,-5.9736451
SABIL EL HIDAYATE [2ème C],school,14.2500271,-5.9735701
SABILOUL ANWARESSAKAFIYA,school,14.2520795,-5.983731
SASSAGODJI N4,school,14.3094334,-5.960409
SAYONA N6,school,14.3214092,-5.9583534
SERIWALA Km30 [2ème C],school,14.286109,-6.0183073
École Siami,school,14.0004391,-5.4243401
SIBY M12,school,14.3603561,-6.0019177
SIENGO,school,14.4008995,-5.9782117
École Siguine,school,14.0994524,-5.8645248
SIRAKORO,school,14.0010704,-5.9682288
SIRIBALA [1er C] A,school,14.0402359,-6.0678631
SIRIBALA [2ème C] A,school,14.041017,-6.0677669
SIRIBALA [2ème C] B,school,14.041017,-6.0677669
SIRIWALA KM30 [1er C],school,14.2855507,-6.0178689
SOKOURANI,school,14.220182,-6.0510314
École Soumouni,school,14.1371472,-5.2337484
STATION DU SAHEL [1er C] A,school,14.2739364,-5.9614862
STATION DU SAHEL [2ème C],school,14.2734657,-5.9611532
STATION SAHEL [1er C] B,school,14.2736978,-5.9579551
TARBIATOUL ISLAMIA [1er C],school,14.2636951,-5.9638307
TARBIATOUL ISLAMIA [2ème C],school,14.2636951,-5.9638307
TENEGUE ECOM N10,school,14.339782,-5.9453632
TIEMEDELI CORO,school,14.1511657,-6.0961743
TIGABOUGOU N5,school,14.3133357,-5.9564584
TIGABOUGOU ND5,school,14.4100662,-5.9345673
TOMI,school,14.0116855,-5.5534695
TOUARA,school,14.003257,-5.2082784
TOUBA M7,school,14.3291739,-6.0247563
TOUGOU COURA ND 14,school,14.494329,-5.9475592
TOUGOUN,school,14.115949,-5.55224
École Toumakoro,school,14.0586065,-6.1806273
TOYE,school,14.08,-4.928
WEREKELA [2ème C],school,14.3261016,-5.9460125
ZITINGA,school,14.4369735,-6.0549667
Lycée Boubou Sow,school,14.4350119,-11.4336376
École Boumguel 1er C,school,14.1593449,-4.109696
École Pomorododiou-Begne,school,14.1524464,-3.1739082
École Youdiou [2ème C],school,14.2759986,-3.1739973
École Fondamentale Ogodenngou,school,14.2092415,-3.1797496
École fondamentale Youdiou,school,14.2754288,-3.1743238
École Togo-Tina,school,14.1249211,-3.2109641
École Fondamentale Oropa,school,14.1965732,-3.2626664
École Ourokoun,school,14.2539898,-3.0571532
École Timessegou,school,14.0700956,-3.3090516
Yadianga 2 cycle,school,14.0689062,-3.1982189
École Patin,school,14.2663285,-3.1063885
École Merdersa Tigabougou N5[2ème C],school,14.30974,-5.9560405
École Kolodougou-Coura,school,14.2017642,-5.9658647
Goundaka 1er C,school,14.0659695,-4.1809244
École Simerou I&II,school,14.4448562,-3.0870485
École Kountogoro 1er cycle,school,14.0953401,-3.3507947
Benibana école 1er cycle,school,14.1089588,-3.165542
Danadougourou I,school,14.1879649,-3.0624592
École Djimerou [1er C],school,14.1611418,-3.3110936
Tawanongou École [1er cycle],school,14.107715,-3.3222498
École Teme-Na II,school,14.1207799,-3.3358939
École franco-arabe publique SIDIBE,school,16.2551551,-0.1017362
BOSSALIA,school,16.9949326,-0.7637419
École Essakané II,school,15.9096122,2.4151757
BOUNTI-DAKA,school,15.2,-2.588
DALLAH [2ème C],school,15.1030077,-2.6432544
NOKARA,school,15.1737201,-2.3957908
SIGUIRI,school,15.14536,-2.45251
NANI (ECU),school,15.06,-2.535
INKADEWANE,school,16.4850312,2.1833454
INKADEWANE [2ème C],school,16.4851135,2.1838551
N'GOUMA A,school,15.63,-3.372
KERENA,school,15.03,-2.687
OUALO,school,15.48,-3.774
TIN ABAW,school,15.7413023,2.5061842
AMA,school,15.13537,-2.53625
BANCOMA,school,16.8081821,-2.0564206
BANDE,school,15.82,-3.91
BATOUMA,school,15.84,-4.024
BERIA,school,15.41,-1.719
BONI [2ème C],school,15.0713196,-2.2224746
BONI A,school,15.0702921,-2.2222983
BONI B,school,15.07,-2.223
BOULA,school,15.2100725,-2.6847908
BOUMBANKI,school,15.32,-1.86
BOUMBOUM,school,15.02,-1.724
BOUNDOUKOLY,school,15.1040394,-3.0308283
BOUNTY,school,15.199988,-2.5879933
DAGANA,school,15.1156994,-2.0597358
DAKA KOUKO,school,15.24,-1.554
DALLAH [1er C],school,15.1029961,-2.6432547
DANSA,school,15.07,-2.725
DARAWAL,school,15.17083,-1.73408
DOUNDE,school,15.68,-3.294
ENA-THIOKI,school,15.06,-3.434
GALLOU,school,15.25,-1.587
GOÏLEIL,school,15.3104619,-1.929369
GOUI,school,16.2275129,-3.2214401
GUELEWEL,school,15.8,-3.052
HOMBORI [1er C],school,15.2799996,-1.6999937
HOMBORI [2ème C],school,15.2799829,-1.699994
HOMBORI BENE,school,15.2799879,-1.7000153
KANIOUME,school,15.79,-3.156
KANTAKINE,school,15.28,-1.734
KELMI,school,15.24,-1.679
KISSIM,school,15.24,-1.722
KOBOU,school,15.12163,-1.691839
KOÏRA BERI,school,15.05,-3.193
LORO,school,15.0869925,-2.1725144
MAMARIBOUGOU,school,15.50352,-3.58014
NEMGUENE,school,15.0163316,-2.4119391
N'GOUMA B,school,15.63,-3.372
N'GOUMA [2ème C],school,15.63,-3.372
OURO N'GUEROU,school,15.1096538,-2.1613009
ROUNDE BANKALFA,school,15.58,-3.55
TABI,school,15.0289974,-2.0506402
THIN HABOU,school,15.2098991,-2.6848257
TOUNDOUROU,school,15.24,-1.704
TOUPERE,school,15.0062425,-2.0831595
WAMDERABERE,school,15.11,-1.735
YORBOU,school,15.1172052,-2.0198319
ALMOUNO DJINDO,school,16.7335819,-0.278004
ABDOULAYE A. MAÏGA (GARBAME),school,17.0079821,-1.215771
ABDOULAYE Z. MAÏGA (BOUREM III),school,16.9525162,-0.3508274
ABOUNGOULOU,school,15.3359646,3.2352591
Adarnamel,school,15.9526444,0.6341367
ADIATA,school,16.9970206,-1.4797548
AFOULANE,school,15.3657049,3.2440245
AGAMHOR,school,17.2775383,0.0266014
AGAZRAGANE,school,16.042222,3.434722
Agdilinta,school,16.2280653,0.532205
AGSAHA,school,16.2277966,0.6734287
AHINA,school,16.499166,0.653055
AKABAR,school,15.3512898,1.9939087
AKOURAYE,school,16.42,-0.1125
ALADI,school,15.861944,3.414722
ALITIHADOU AL ISLAMIA (BAGNADJI);BAGNADJI,school,16.51,-0.1229
ALJANABANDIA C,school,16.2802317,-0.0387086
ALJANABANDIA [2ème C],school,16.2808632,-0.0382982
ALJANABANDJA A,school,16.280438,-0.0385197
ALJANABANDJA B,school,16.2799535,-0.0387509
ALZANABANDIA ZABA,school,16.2806381,-0.0384513
AMASRAKAD,school,17.0813558,0.7630336
AMAYDAGAL,school,15.9444444,0.5622222
ANDERAMBOUKANE [2ème C],school,15.4210533,3.0233608
ANDERAMBOUKANE A,school,15.4210533,3.0230926
ANDERAMBOUKANE B,school,15.424394,3.019241
ANOUZAGRENE,school,15.5370848,2.4971794
ANOUZAGRENE [2ème C],school,15.53711,2.49717
ARGA BECHE,school,16.7080726,0.2093143
ARHABOU,school,16.1697335,-0.0023764
ASKIA ISLAMI LOBOU,school,16.2655583,-0.0949555
ASSEW,school,15.9090004,3.1681938
ASSOHWI ISLAM [1er C],school,16.4847222,-0.0680556
ASSOHWI ISLAM [2ème C],school,16.4847222,-0.0680556
ATTAHER MAÏGA (BARIA),school,16.8814669,-0.2987856
Lycée de Badji Gourma,school,15.7014098,0.4315725
BADJI - HAOUSSA A,school,15.6824909,0.4992754
BADJI - HAOUSSA B,school,15.6829248,0.4989535
École de Badji Gourma,school,15.7015441,0.4319212
BADJI-HAOUSSA S/C,school,15.6823257,0.4991466
Bagoundie P/C;Bagoundie S/C,school,16.2191446,-0.0193434
BAHONDO [2ème C],school,16.9856647,-1.4362451
BAMBA II,school,17.0331607,-1.4036363
BANGOU,school,15.597777,0.938055
BARA P/C B,school,15.8232238,0.314015
